g_id,name,rating_num,closed,y,x,g_in_fs_yn,fs_name,fs_id,g_in_bl_yn,bl_name,bl_sic,bl_id,g_in_lq_yn,lq_name,lq_id,g_in_dc_yn,dc_id,g_in_pk_yn,pk_id,address,phone,rating,website,google_url,type,type_all,zip_code
ChIJmRMa5WMP9YgRaImPpYcRBAg,Fair Paul MD,0,-1,33.851981,-84.381019,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast # 220, Atlanta, GA 30305, United States",(404) 233-7439,,NA,https://plus.google.com/110401181802666159298/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJmRMa5WMP9YgR1i8uoZHc_eA,Jacobs Warren MD,0,-1,33.851981,-84.381019,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast # 220, Atlanta, GA 30305, United States",(404) 237-3371,,NA,https://plus.google.com/116418449542656300230/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJmRMa5WMP9YgRQBxKtYhn1-E,Oral Surgery Associates-Dental Implnt: Hall Brenda DDS,0,-1,33.852178,-84.380783,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast # 207, Atlanta, GA 30305, United States",(404) 233-5385,,http://www.georgia-oms.com/,https://plus.google.com/100476764195894702298/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJmRMa5WMP9YgRx-ah7rGUcDI,"Betty R. Johnson, MED",0,-1,33.852178,-84.380783,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast #210, Atlanta, GA 30305, United States",(404) 233-9885,,http://atlantatherapyassociates.com/,https://plus.google.com/114562355722621787405/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJmRMa5WMP9YgRs0zeRVPPcbE,Oral Surgery Associates-Dental Implnt: Singer Richard S DDS,0,-1,33.852178,-84.380783,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast # 207, Atlanta, GA 30305, United States",(404) 233-5385,,http://www.georgia-oms.com/,https://plus.google.com/118325014542697100404/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJmRMa5WMP9YgRBcWiqcbf8TE,Oral Surgery Associates-Dental Implnt: Lewis III Fulton D DDS,0,-1,33.852178,-84.380783,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3580 Piedmont Road Northeast # 207, Atlanta, GA 30305, United States",(404) 233-5385,,http://www.georgia-oms.com/,https://plus.google.com/115015330206930512918/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJrzM05mAP9YgRIZz2DRjx00c,"Brian D. Katz, Pac",0,-1,33.851403,-84.377017,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3525 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 842-5400,,NA,https://plus.google.com/109361330721830983925/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJrzM05mAP9YgROzVJuBG204g,Cognitive Behavioral Therapy,0,-1,33.851403,-84.377017,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3525 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 237-3987,,NA,https://plus.google.com/116956394255389987516/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJKUwlr2AP9YgRJtyGxYHOwvg,Dr. Debra Carlton,0,-1,33.852001,-84.375669,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,http://thrivewithkp.org/,https://plus.google.com/103665394240222314815/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJeUzipWAP9YgRh3iYB_Wn_7k,Perryman III G Leonard MD,0,-1,33.85172,-84.375803,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 9, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/101214795940458833792/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJt4gApmAP9YgR0HYDLR-E9HI,Gibson Jonathan S MD,0,-1,33.85172,-84.375803,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 9, Atlanta, GA 30305, United States",(404) 364-7140,,NA,https://plus.google.com/108697851799476678047/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJt4gApmAP9YgRZyUS-gjuUhI,Schreiner Robert D MD,0,-1,33.85172,-84.375803,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 9, Atlanta, GA 30305, United States",(404) 364-7140,,NA,https://plus.google.com/108367552738792861140/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJt4gApmAP9YgRXzqi4WrO_14,Lee Herman H Do,0,-1,33.851889,-84.375625,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/110947335475367073606/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJt4gApmAP9YgR2yG5CmnRct4,Thurmond Jr Earl H MD,0,-1,33.85172,-84.375803,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 9, Atlanta, GA 30305, United States",(404) 364-7140,,NA,https://plus.google.com/112242748544376923180/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJeUzipWAP9YgRREuffInx8GQ,Nguyen Cuong Ta MD,0,-1,33.85172,-84.375803,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 9, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/108443605855690103911/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRluXsYea_5yU,Psychiatric Associates-Atlanta,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 410, Atlanta, GA 30305, United States",(404) 495-5900,,http://www.atlantapsychiatry.com/,https://plus.google.com/108505571543470447143/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgR61EjPpMGwco,Psychiatric Associates-Atlanta: Lipsig David MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast # 410, Atlanta, GA 30305, United States",(404) 495-5900,,http://www.atlantapsychiatry.com/,https://plus.google.com/106576589098570073916/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgR1WRPk2Hhmi8,"Dr. Charles P. Ellington III, MD",0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,NA,https://plus.google.com/102223843664593383219/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJ80G28DMJ9YgRKVqvLJ7xeOo,Bethany B Davis MD,0,-1,33.851885,-84.37515,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1100 Johnson Ferry Road NE #1090, Atlanta, GA 30342, United States",(404) 841-1000,,http://www.drbethanydavis.com/,https://plus.google.com/108168125341646268429/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJv60sh2AP9YgRmlklC6OdHKU,"Dr. Christopher R. Braden, MD",0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,NA,https://plus.google.com/108596334436650761346/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRDnIB-LqvzEc,Eastside Medical Center: Gillespie-Webb Dana E MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/106557430924889482852/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJA2PHAl4P9YgRc11BnP1id7Q,Twelve Piedmont Center,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 841-1000,,http://www.piedmontcenter.com/,https://plus.google.com/112598337111355386083/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRaaNdUBzIqgI,Perry Bruce Cleme MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,NA,https://plus.google.com/105713682909008137000/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRnybe3hnc9ZU,"Dr. Theodore F. Vonck Jr, MD",0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,NA,https://plus.google.com/100878236941286170637/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRBLIshE0ZEPE,Dragstedt Catherine C MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/100530608861054743628/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRpDC3xv757Ec,Hipkens James H MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/109661785550584591400/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRzTvUSS_3GrU,"Dr. Karen L. Goodlett, MD",0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 364-7000,,NA,https://plus.google.com/105611830343162389054/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRhTvvNfFV82Y,Eastside Medical Center: Garrett William F MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/106967729763847245278/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJv60sh2AP9YgRDiozdRGuFpQ,Eastside Medical Center: Roberson Synthia T MD,0,-1,33.851788,-84.375571,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 365-0966,,NA,https://plus.google.com/100889617699750119410/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJ2xk5N2YP9YgR49fjC8Q1_ls,Mc Clees Eric C MD,0,-1,33.851552,-84.373601,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"33 Ivy Chase Northeast, Atlanta, GA 30342, United States",(404) 357-0314,,NA,https://plus.google.com/106660099924664355367/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJRwx0MvwP9YgRNLNhUDx7JZo,Urology Department,0,-1,33.855969,-84.435417,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3656 Cloudland Drive Northwest, Atlanta, GA 30327, United States",(404) 949-0020,,NA,https://plus.google.com/104338950936639878784/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJRwx0MvwP9YgRW0M4mND8Nzc,Fray F M MD,0,-1,33.855969,-84.435417,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3656 Cloudland Drive Northwest, Atlanta, GA 30327, United States",(404) 949-0020,,NA,https://plus.google.com/107012604885775083402/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJzbxxRvoP9YgRn7fSGi8u9s8,Keating Group,1,-1,33.856696,-84.429631,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3715 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 233-5252,,http://www.johnkeatingmd.com/,https://plus.google.com/107746411156628400242/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJzbxxRvoP9YgR0_YMWeqlvyQ,"Dr. Michael T. Fleming, MD",0,-1,33.856696,-84.429631,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3715 Northside Parkway Northwest #150, Atlanta, GA 30327, United States",(404) 233-5252,,NA,https://plus.google.com/110395966777914892186/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJcY_g-ngP9YgR_fnANXWttzo,Clinkscales Grady S MD,0,-1,33.855562,-84.394131,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3707 Tuxedo Road Northwest, Atlanta, GA 30305, United States",(404) 261-5461,,NA,https://plus.google.com/114826964890663910443/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJHx9_0WUP9YgRRtFU9x_C1Tc,Rabbi Amatu MD,0,-1,33.855933,-84.380972,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3107 Ivy Chase Way, Atlanta, GA 30342, United States",(404) 256-0775,,NA,https://plus.google.com/100104843038928107537/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJKcZPXGQP9YgRUxpL8BchvZA,Coles Robert A MD,0,-1,33.855484,-84.381523,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3655 Roswell Road, Atlanta, GA 30342, United States",(404) 264-0002,,NA,https://plus.google.com/108124391557884758663/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJqT34f2cP9YgRvhr_OjexdD8,Advanced Therapy Group,0,-1,33.855001,-84.374273,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3581 Old Ivy Lane Northeast, Atlanta, GA 30342, United States",(404) 467-7780,,NA,https://plus.google.com/112164411944051502926/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJl9IRZloP9YgR8W85DXAGIAQ,Dr. Kathryn Seal,0,-1,33.854221,-84.365982,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3410 Alexander Road Northeast, Atlanta, GA 30326, United States",(770) 906-8228,,NA,https://plus.google.com/106033160782366752730/about?hl=en,doctor,"doctor,health,establishment",30326
ChIJUSmoiFoP9YgRyttaQyuED88,"Dr. Mark I. Ellen, MD",0,-1,33.855172,-84.365378,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"2108 Alexander Circle Northeast, Atlanta, GA 30326, United States",(214) 952-3501,,NA,https://plus.google.com/103405050281020373149/about?hl=en,doctor,"doctor,health,establishment",30326
ChIJ-9asrVEP9YgRbQUG5d06nMw,"Dr. Michael S. Landy, MD",0,-1,33.855223,-84.361897,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"750 Park Avenue, Atlanta, GA 30342, United States",(404) 266-7808,,NA,https://plus.google.com/118273566688104514709/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJ-9asrVEP9YgRrp4QmimAwiU,"Ellen J. Gruber, PhD",0,-1,33.855223,-84.361897,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"750 Park Avenue, Atlanta, GA 30342, United States",(404) 812-0997,,NA,https://plus.google.com/116118872996664273298/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJZ4ETtVMP9YgRAYceAA5VWPk,Rheudasil J Mark MD,0,-1,33.854414,-84.35811,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"2673 Peachtree Dunwoody Road Northeast # 625, Atlanta, GA 30342, United States",(678) 843-5450,,NA,https://plus.google.com/103747059080996234208/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJZ4ETtVMP9YgRij_Vyz_h4jY,Mittenthal Mark J MD,0,-1,33.854414,-84.35811,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"2673 Peachtree Dunwoody Road Northeast # 625, Atlanta, GA 30342, United States",(678) 843-5450,,NA,https://plus.google.com/100050241075188015369/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJ55Kg8q0I9YgRj7Vw3_QFPgo,Hobby Lovic w MD,0,-1,33.856178,-84.350106,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3747 Peachtree Road, Atlanta, GA 30319, United States",(404) 504-2407,,NA,https://plus.google.com/101024852530605792974/about?hl=en,doctor,"doctor,health,establishment",30319
ChIJ55Kg8q0I9YgR5H6aoDGiSQM,Scott James w MD,0,-1,33.856178,-84.350106,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3747 Peachtree Road, Atlanta, GA 30319, United States",(404) 504-2295,,NA,https://plus.google.com/110644753101393053725/about?hl=en,doctor,"doctor,health,establishment",30319
ChIJ7eq--7EI9YgRtG6FMJHTDH4,Blom Jean MD,0,-1,33.856571,-84.348905,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3777 Peachtree Road, Atlanta, GA 30319, United States",(404) 949-0200,,NA,https://plus.google.com/115906576721406217881/about?hl=en,doctor,"doctor,health,establishment",30319
ChIJzbxxRvoP9YgRASbyEmWrJDo,Keating Group: Keating John G MD,0,-1,33.856904,-84.429895,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3715 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 233-5252,,http://www.johnkeatingmd.com/,https://plus.google.com/103988699369510405648/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJzbxxRvoP9YgR6xJHw9qK7s8,Todmann Dexter T MD,0,-1,33.856786,-84.429976,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3715 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 237-4026,,NA,https://plus.google.com/100587769505377047239/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJBdAhAYUP9YgRrBu3cDOuQzM,"Dr. Robert L. Kushner Jr, MD",0,-1,33.85682,-84.404383,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"511 Valley Road Northwest, Atlanta, GA 30305, United States",(404) 262-1033,,NA,https://plus.google.com/115141011353202923034/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJ1WNn0HkP9YgRg28g_x7IV9Q,Kecourt Enterprises Inc,0,-1,33.85835,-84.393051,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3795 Tuxedo Road Northwest, Atlanta, GA 30305, United States",(404) 233-1778,,NA,https://plus.google.com/110256981807142888412/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJ1WNn0HkP9YgRCEGScdSxGxI,Thomas Kevin MD,0,-1,33.85835,-84.393051,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3795 Tuxedo Road Northwest, Atlanta, GA 30305, United States",(404) 264-9972,,NA,https://plus.google.com/107631588410087481985/about?hl=en,doctor,"doctor,health,establishment",30305
ChIJ7ykyXVoF9YgRZ8Le48z2j6I,Southern Environmental Medicine Center,0,-1,33.859004,-84.380085,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Road, Atlanta, GA 30342, United States",(404) 845-7484,,http://www.susantannermd.com/,https://plus.google.com/108668281103226167232/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJsxT5sWgP9YgRgrxrbXR__vY,Tuxedo Aesthetic Surgery Center,0,-1,33.859037,-84.380145,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Road, Atlanta, GA 30342, United States",(404) 812-0211,,NA,https://plus.google.com/116649304649347181511/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJsxT5sWgP9YgRraHCw1ngbzA,Skin Chemistry Shop,0,-1,33.859155,-84.380443,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Road #116, Atlanta, GA 30342, United States",(404) 316-1615,,NA,https://plus.google.com/118321636866857355310/about?hl=en,beauty_salon,"beauty_salon,store,doctor,health,establishment",30342
ChIJ7ykyXVoF9YgRDRfq9THCRHU,"Dr. Susan L. Tanner, MD",0,-1,33.859144,-84.380402,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Road #116, Sandy Springs, GA 30342, United States",(404) 845-7484,,http://www.susantannermd.com/,https://plus.google.com/117358881945677767410/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJsxT5sWgP9YgR3LpV2gnEGSA,"Dr. Stephen B. Edelson, MD",0,-1,33.859037,-84.380145,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Rd NE, Atlanta, GA 30342, United States",(404) 841-0088,,NA,https://plus.google.com/112979408542071015755/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJsxT5sWgP9YgRrlzbu7C76Yk,"Jacqueline C. Ramirez, LPC",0,-1,33.859037,-84.380145,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Rd NE, Atlanta, GA 30342, United States",(404) 372-7808,,NA,https://plus.google.com/117817245105273164501/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJY96ml2gP9YgRqDzFF7meF3g,Beasley Jr Ernest W MD,0,-1,33.859071,-84.379022,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"267 Land O Lakes Court Northeast, Atlanta, GA 30342, United States",(404) 233-5621,,NA,https://plus.google.com/103638875745103692401/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJA_B60FoP9YgRp875jx9EoLc,Estroff Todd,0,-1,33.857046,-84.366822,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"627 Old Ivy Road Northeast, Atlanta, GA 30342, United States",(404) 583-9819,,NA,https://plus.google.com/107315397518613786628/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJYwwTyU8P9YgRXn5m6XFV0bs,Medpro Ophthalmic,0,-1,33.858682,-84.362456,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3801 Wieuca Road Northeast, Atlanta, GA 30342, United States",(404) 231-3030,,NA,https://plus.google.com/105801907289674843800/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJI59-uA0Q9YgRwXQMqvg6UtQ,"Kauffman, Dr. Richard",1,-1,33.859786,-84.455353,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4199 Paces Ferry Road Southeast, Atlanta, GA 30339, United States",(770) 436-2444,,NA,https://plus.google.com/114275713672074431853/about?hl=en,doctor,"doctor,health,establishment",30339
ChIJN3DGhQ4Q9YgR4wI34nyDS9A,"Beth A. Garrett, ATC",0,-1,33.861114,-84.450657,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4075 Paces Ferry Road Northwest, Atlanta, GA 30327, United States",(404) 262-3032,,NA,https://plus.google.com/109476352279440637552/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJq6qqqvoP9YgRgnaYykGa5C8,Family Dermatology-Conyers,0,-1,33.860472,-84.42777,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"Atlanta, GA 30327, United States",(404) 591-3591,,NA,https://plus.google.com/115133023268420999474/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJq6qqqvoP9YgRIRv-Jj9WvxE,Massey Fertility Services,0,-1,33.860472,-84.42777,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"Atlanta, GA 30327, United States",(404) 228-4705,,NA,https://plus.google.com/105020609560998858295/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJGxqbBPIP9YgRPus9lNQWxWI,Fryhofer Sandra A MD,0,-1,33.859647,-84.422162,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1005 Buckingham Circle Northwest, Atlanta, GA 30327, United States",(404) 355-4388,,NA,https://plus.google.com/103578225645998079946/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJVa9S3O0P9YgRf7VqM6ZMRRg,"Belinda I. Cesari, SLPD",0,-1,33.861782,-84.422066,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3895 The Highlands Northwest, Atlanta, GA 30327, United States",(404) 842-3841,,NA,https://plus.google.com/109888426135353539523/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJcRQtz2gP9YgRaUhWt2NPoLc,Dr. Agnes Kovacs MD,0,-1,33.86005,-84.379961,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3867 Roswell Rd NE, Atlanta, GA 30342, United States",(404) 616-2265,,http://agneskovacsmd.com/,https://plus.google.com/116135963564639927080/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJcRQtz2gP9YgRn4THmKCZP60,"Dr. Alex E. Rikhter, MD",0,-1,33.86005,-84.379961,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3867 Roswell Rd NE #100, Atlanta, GA 30342, United States",(678) 904-5611,,NA,https://plus.google.com/103347715005375816715/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJcRQtz2gP9YgREKKLdhTRzCo,Lloyd Travis E MD,0,-1,33.860055,-84.380102,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3867 Roswell Road, Atlanta, GA 30342, United States",(678) 904-5611,,NA,https://plus.google.com/111964681202158480272/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJhx8dz00P9YgRVXGJ53FQdfk,Calch: Welch Dennis J MD,0,-1,33.85958,-84.358595,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"884 Carlton Ridge Northeast, Atlanta, GA 30342, United States",(404) 233-3116,,NA,https://plus.google.com/110739789299345701531/about?hl=en,doctor,"doctor,health,establishment",30342
ChIJt-Ld8BAQ9YgRAywYMmMCl2o,"Donald W. Dolce, MD",0,-1,33.864714,-84.450597,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4405 Northside Parkway Northwest Suite 2207, Atlanta, GA 30327, United States",(678) 819-3776,,NA,https://plus.google.com/112129984774572865353/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJh9PSahsQ9YgRF7JbqmIgbaE,Atlanta Aesthetic Surgery Center,0,-1,33.863431,-84.446036,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4200 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 233-3833,,NA,https://plus.google.com/117797839712774244672/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJh9PSahsQ9YgRUIM5AcBqTQc,Atlanta Aesthetic Surgery Center: Duncan Titus Deway MD,0,-1,33.863431,-84.446036,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4200 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 233-3833,,NA,https://plus.google.com/106477431066514254287/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJh9PSahsQ9YgR9FkpwY4IzZc,Atlanta Psychological Center: Rochon Judith M MD,0,-1,33.863431,-84.446036,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4200 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 261-0748,,NA,https://plus.google.com/115617375080201309358/about?hl=en,doctor,"doctor,health,establishment",30327
ChIJh9PSahsQ9YgRzl1QwRG3E34,Atlanta Psychological Center: Hill Jacqueline MD,0,-1,33.863431,-84.446036,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4200 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 261-0748,,NA,https://plus.google.com/105590731198537139974/about?hl=en,doctor,"doctor,health,establishment",30327
